ID,AIRLINE_ID,AIRPLANE_ID,CREW_ID,FLIGHT_NUMBER,PURCHASED_TICKETS,DEPARTURE_TIME,ARRIVAL_TIME,FLIGHT_LENGTH,PLACE_OF_DEPARTURE_ID,PLACE_OF_ARRIVAL_ID,DISTANCE,DELAY,STATUS
1152,106,1,87,644,363,"03/03/2019, 18:22","04/03/2019, 9:36",14,9,9,4495,15,delayed
1153,1258,1,11,262,409,"09/11/2021, 0:47","09/11/2021, 3:26",23,16,16,676,30,arrived
1154,50,7,78,695,351,"08/08/2021, 10:48","08/08/2021, 18:06",17,2,2,1326,22,canceled
1155,1,6,21,617,196,"04/11/2022, 15:23","05/11/2022, 6:00",15,33,33,2566,16,delayed
1156,1463,8,46,226,111,"22/10/2015, 22:08","23/10/2015, 19:16",12,12,12,4689,37,canceled
1157,332,1,15,994,200,"18/01/2017, 10:09","18/01/2017, 17:42",15,14,14,4270,58,canceled
1158,1962,1,52,705,312,"27/07/2020, 4:32","27/07/2020, 11:17",20,7,7,464,24,waiting for departure
1159,1092,8,99,444,284,"03/02/2020, 6:38","04/02/2020, 2:15",18,8,8,3537,26,takeoff
1160,849,6,47,992,181,"22/10/2021, 14:13","23/10/2021, 3:37",19,20,20,2748,32,arrived
1161,1466,4,40,135,312,"26/08/2020, 17:16","27/08/2020, 8:19",9,28,28,1523,51,takeoff
1162,696,2,48,284,357,"17/09/2016, 6:54","17/09/2016, 22:54",22,17,17,1255,53,canceled
1163,1175,5,65,352,469,"05/09/2017, 16:40","06/09/2017, 2:36",17,20,20,1060,2,takeoff
1164,1251,4,65,262,463,"21/07/2015, 16:10","22/07/2015, 1:54",19,2,2,3088,45,delayed
1165,45,3,97,995,267,"23/02/2022, 22:30","24/02/2022, 16:06",1,18,18,707,23,delayed
1166,1680,6,77,578,159,"11/07/2019, 20:00","12/07/2019, 19:43",21,27,27,3038,23,canceled
1167,1684,6,71,130,199,"02/11/2016, 6:40","02/11/2016, 20:19",20,11,11,1208,19,arrived
1168,691,6,68,384,151,"08/02/2020, 8:08","09/02/2020, 1:05",8,15,15,2257,35,delayed
1169,1887,4,71,536,200,"09/07/2020, 15:22","10/07/2020, 7:58",11,9,9,4275,1,takeoff
1170,914,7,85,637,214,"03/07/2018, 8:37","04/07/2018, 4:37",11,19,19,3880,26,takeoff
1171,864,8,79,547,474,"19/02/2018, 1:26","19/02/2018, 10:44",21,28,28,3365,38,waiting for departure
1172,1793,2,13,711,360,"24/06/2017, 16:37","25/06/2017, 6:26",9,15,15,1416,58,canceled
1173,1367,3,37,306,407,"10/10/2015, 12:51","11/10/2015, 12:47",9,7,7,1002,17,waiting for departure
1174,1810,4,96,310,173,"23/02/2017, 0:45","24/02/2017, 0:19",21,30,30,4924,37,takeoff
1175,449,3,30,424,316,"23/02/2016, 1:19","23/02/2016, 16:38",7,28,28,4325,31,arrived
1176,666,4,67,841,273,"24/07/2021, 4:05","24/07/2021, 13:30",7,10,10,4458,12,takeoff
1177,199,5,58,849,251,"23/10/2015, 14:16","24/10/2015, 13:15",7,4,4,2229,10,arrived
1178,1851,7,84,140,264,"17/05/2018, 4:44","17/05/2018, 22:22",2,29,29,3476,17,waiting for departure
1179,1499,7,45,907,422,"17/08/2016, 9:03","18/08/2016, 1:58",2,14,14,4694,14,canceled
1180,1377,6,19,716,101,"07/09/2020, 0:59","07/09/2020, 6:14",18,17,17,3513,51,waiting for departure
1181,1970,8,59,124,467,"15/05/2015, 15:34","15/05/2015, 20:25",3,16,16,3457,59,arrived
1182,740,3,77,474,401,"30/03/2020, 1:50","30/03/2020, 14:59",17,26,26,4795,33,delayed
1183,992,6,60,521,381,"22/08/2019, 20:12","23/08/2019, 8:20",9,32,32,4584,9,waiting for departure
1184,1671,5,52,439,243,"17/12/2019, 17:58","18/12/2019, 16:42",20,32,32,1965,52,canceled
1185,1718,7,37,333,486,"12/01/2016, 19:43","13/01/2016, 7:05",21,30,30,812,36,delayed
1186,72,3,16,161,465,"08/01/2015, 23:24","09/01/2015, 9:31",10,16,16,3670,19,canceled
1187,1007,5,18,279,386,"14/09/2021, 2:06","14/09/2021, 10:45",3,28,28,2436,36,delayed
1188,706,2,69,956,101,"15/06/2015, 10:57","16/06/2015, 1:31",2,1,1,3022,33,delayed
1189,860,8,15,823,357,"12/08/2022, 5:17","13/08/2022, 1:25",2,8,8,489,3,canceled
1190,430,7,45,958,257,"15/02/2019, 20:37","16/02/2019, 3:02",10,32,32,627,23,waiting for departure
1191,756,4,92,560,481,"07/02/2016, 23:07","08/02/2016, 4:16",1,14,14,4292,11,delayed
1192,389,6,98,982,490,"26/11/2018, 19:18","26/11/2018, 22:56",22,2,2,4768,43,waiting for departure
1193,1787,5,68,635,255,"08/07/2017, 2:40","08/07/2017, 11:22",7,21,21,3599,45,waiting for departure
1194,544,2,1,154,483,"30/07/2015, 4:38","30/07/2015, 6:43",7,5,5,2063,51,canceled
1195,886,3,35,975,159,"01/04/2020, 20:26","02/04/2020, 8:44",20,18,18,4076,37,takeoff
1196,1236,6,56,868,124,"29/02/2020, 1:12","29/02/2020, 14:02",6,11,11,2475,7,takeoff
1197,1995,3,93,591,119,"20/05/2017, 7:12","20/05/2017, 23:09",18,14,14,1467,53,waiting for departure
1198,238,6,84,196,389,"29/08/2016, 23:25","30/08/2016, 11:05",14,19,19,3159,28,waiting for departure
1199,1657,5,95,974,149,"01/11/2018, 14:33","02/11/2018, 13:50",18,33,33,440,53,delayed
1200,1384,3,65,468,450,"21/09/2022, 11:01","21/09/2022, 13:16",6,1,1,1089,33,waiting for departure
1201,1589,1,95,263,364,"26/09/2018, 5:51","26/09/2018, 16:18",21,3,3,787,34,takeoff
1202,585,8,89,238,313,"08/07/2019, 14:40","08/07/2019, 23:08",21,33,33,4896,54,canceled
1203,1041,3,17,543,258,"03/06/2016, 18:02","04/06/2016, 3:56",3,27,27,4348,22,canceled
1204,331,5,60,800,460,"30/04/2018, 16:56","01/05/2018, 12:57",17,7,7,1969,46,arrived
1205,511,2,91,801,114,"24/01/2018, 12:22","25/01/2018, 0:42",14,32,32,1793,18,takeoff
1206,1462,4,46,715,479,"06/01/2017, 21:14","07/01/2017, 4:32",21,13,13,2618,48,arrived
1207,1530,1,38,822,359,"01/04/2019, 4:16","02/04/2019, 3:03",1,9,9,2540,43,canceled
1208,595,4,19,620,246,"29/10/2016, 14:36","29/10/2016, 23:24",22,7,7,4324,4,canceled
1209,1912,1,35,158,358,"23/06/2021, 16:11","24/06/2021, 13:08",23,8,8,557,33,arrived
1210,896,3,9,265,368,"24/08/2015, 18:14","25/08/2015, 17:24",14,11,11,580,21,takeoff
1211,1151,6,28,913,186,"03/04/2022, 12:15","03/04/2022, 18:12",18,13,13,445,26,arrived
1212,1607,8,15,158,496,"05/12/2017, 10:03","06/12/2017, 0:51",14,21,21,1704,35,takeoff
1213,1622,2,40,156,249,"26/07/2015, 8:15","27/07/2015, 1:38",14,10,10,4448,42,arrived
1214,782,7,93,585,371,"01/12/2019, 3:11","01/12/2019, 14:47",20,14,14,3093,14,delayed
1215,322,2,36,569,487,"20/06/2016, 20:56","21/06/2016, 19:12",24,10,10,3037,41,delayed
1216,1094,2,43,654,270,"17/09/2020, 1:59","17/09/2020, 13:17",24,26,26,1784,17,arrived
1217,1073,5,36,462,405,"17/08/2021, 16:19","18/08/2021, 12:42",22,16,16,474,43,waiting for departure
1218,514,2,90,799,471,"24/12/2020, 10:14","24/12/2020, 14:45",15,3,3,4132,54,delayed
1219,1212,3,60,137,173,"01/11/2015, 15:09","02/11/2015, 1:45",24,28,28,2520,46,canceled
1220,1732,2,19,734,214,"02/10/2015, 9:34","03/10/2015, 0:11",18,21,21,1201,28,arrived
1221,1082,6,58,923,407,"19/02/2020, 23:18","20/02/2020, 18:01",20,10,10,1823,2,delayed
1222,1601,3,83,732,313,"26/03/2021, 3:32","27/03/2021, 0:59",24,27,27,371,33,canceled
1223,237,1,73,309,316,"30/09/2016, 17:58","01/10/2016, 6:38",2,4,4,2661,55,takeoff
1224,1221,5,8,646,290,"07/06/2020, 23:11","08/06/2020, 3:06",7,17,17,2880,53,takeoff
1225,1005,5,22,548,304,"01/03/2018, 11:31","02/03/2018, 6:16",21,5,5,2329,53,waiting for departure
1226,1583,3,53,651,376,"03/08/2022, 14:52","04/08/2022, 2:03",10,18,18,464,17,canceled
1227,1261,8,93,421,160,"22/09/2017, 17:22","22/09/2017, 20:28",2,21,21,2862,35,arrived
1228,1725,4,46,266,338,"04/06/2022, 20:25","05/06/2022, 8:30",18,6,6,2138,52,canceled
1229,187,2,8,830,361,"06/06/2020, 12:52","06/06/2020, 17:33",9,18,18,332,13,arrived
1230,243,2,80,872,303,"13/11/2021, 5:15","13/11/2021, 20:35",1,27,27,3381,17,delayed
1231,539,2,45,591,215,"04/11/2019, 0:08","04/11/2019, 13:40",6,5,5,1574,12,takeoff
1232,1777,3,92,188,168,"13/09/2018, 22:19","14/09/2018, 4:30",12,3,3,4560,20,arrived
1233,1593,3,34,420,216,"23/09/2018, 15:50","24/09/2018, 14:13",19,7,7,2011,42,arrived
1234,987,2,56,881,123,"14/01/2016, 3:09","14/01/2016, 6:53",18,21,21,2910,19,delayed
1235,1109,4,31,159,229,"08/08/2016, 1:44","08/08/2016, 22:06",17,21,21,824,27,waiting for departure
1236,723,1,62,342,294,"05/07/2020, 12:48","05/07/2020, 18:06",2,7,7,572,33,canceled
1237,471,6,40,291,196,"31/07/2020, 0:19","31/07/2020, 16:04",11,1,1,2087,26,arrived
1238,1454,5,73,899,449,"17/09/2017, 13:37","18/09/2017, 6:25",23,6,6,1398,36,arrived
1239,1879,7,30,730,410,"01/06/2021, 21:17","02/06/2021, 11:18",7,5,5,2513,17,canceled
1240,11,3,48,533,181,"05/11/2019, 16:41","06/11/2019, 2:25",11,11,11,3798,54,arrived
1241,1025,7,47,345,391,"27/09/2017, 6:22","27/09/2017, 9:26",21,7,7,1324,17,takeoff
1242,653,8,9,670,142,"03/03/2015, 6:35","03/03/2015, 20:18",15,15,15,2059,9,arrived
1243,656,2,85,382,117,"25/02/2018, 13:49","26/02/2018, 6:30",16,1,1,3225,24,waiting for departure
1244,1951,1,63,797,491,"18/08/2018, 8:04","19/08/2018, 6:42",7,18,18,794,52,canceled
1245,1944,8,34,222,397,"04/10/2017, 10:29","04/10/2017, 13:41",17,26,26,4606,53,takeoff
1246,1722,6,65,634,222,"25/12/2021, 6:45","26/12/2021, 2:35",18,12,12,4894,24,takeoff
1247,1031,2,22,841,138,"07/11/2017, 0:32","07/11/2017, 3:19",19,20,20,4002,49,waiting for departure
1248,655,7,16,795,272,"13/03/2019, 0:14","13/03/2019, 3:48",2,27,27,1348,41,delayed
1249,1849,7,88,492,455,"12/10/2022, 19:31","13/10/2022, 17:49",11,21,21,952,50,canceled
1250,636,1,32,750,386,"17/08/2016, 20:52","18/08/2016, 12:46",6,5,5,2403,8,delayed
1251,1075,5,84,795,164,"27/06/2021, 1:54","28/06/2021, 1:01",19,12,12,1034,6,waiting for departure
1252,98,8,1,220,236,"14/09/2019, 10:23","15/09/2019, 8:39",22,28,28,1144,25,canceled
1253,564,5,27,390,157,"30/05/2015, 5:11","31/05/2015, 3:06",9,13,13,1406,39,arrived
1254,221,8,20,223,150,"20/01/2015, 13:56","21/01/2015, 3:10",21,10,10,4929,11,waiting for departure
1255,199,1,14,567,467,"11/09/2017, 13:37","11/09/2017, 20:55",16,26,26,2527,24,delayed
1256,1789,3,68,568,207,"16/10/2016, 18:25","17/10/2016, 12:28",7,31,31,1983,29,canceled
1257,1876,3,83,931,248,"02/10/2022, 8:35","03/10/2022, 6:29",15,30,30,567,17,canceled
1258,1921,2,93,356,121,"18/05/2019, 5:24","18/05/2019, 17:16",9,30,30,4995,14,waiting for departure
1259,776,7,87,267,105,"24/07/2015, 21:33","25/07/2015, 20:02",5,5,5,4805,39,canceled
1260,976,7,17,154,479,"18/09/2020, 21:57","19/09/2020, 14:35",5,30,30,1997,36,arrived
1261,772,5,50,617,379,"10/08/2015, 4:04","11/08/2015, 0:13",20,18,18,1991,38,delayed
1262,1057,4,24,855,500,"30/06/2018, 15:07","01/07/2018, 2:49",5,27,27,2601,6,delayed
1263,1066,7,28,551,440,"06/07/2015, 15:10","07/07/2015, 2:23",21,14,14,2328,37,delayed
1264,1975,2,48,187,490,"09/07/2017, 15:05","09/07/2017, 20:14",10,9,9,4845,22,canceled
1265,1242,4,1,124,352,"09/04/2016, 20:51","10/04/2016, 6:08",13,12,12,3957,11,delayed
1266,1629,2,93,479,231,"31/07/2020, 13:30","31/07/2020, 18:30",7,14,14,2843,47,takeoff
1267,1403,2,21,798,371,"12/02/2016, 20:09","13/02/2016, 18:54",12,20,20,1681,19,takeoff
1268,1856,2,74,279,271,"23/10/2022, 16:52","24/10/2022, 8:45",18,3,3,4385,13,waiting for departure
1269,110,2,7,990,473,"12/01/2022, 3:11","12/01/2022, 18:08",13,19,19,3665,48,takeoff
1270,1875,2,54,624,383,"25/09/2018, 10:50","25/09/2018, 14:14",11,15,15,841,31,canceled
1271,1254,3,93,388,119,"07/12/2020, 10:36","07/12/2020, 21:43",23,20,20,3379,39,canceled
1272,1857,7,51,893,361,"05/10/2016, 12:54","05/10/2016, 19:20",10,7,7,2020,34,canceled
1273,611,3,70,456,378,"25/10/2019, 18:34","25/10/2019, 23:38",17,20,20,2333,14,canceled
1274,1303,2,1,964,244,"07/07/2021, 16:39","08/07/2021, 10:51",13,8,8,2275,46,waiting for departure
1275,894,4,84,562,317,"24/08/2017, 13:07","24/08/2017, 17:02",13,5,5,4602,37,takeoff
1276,1692,5,27,887,447,"23/06/2018, 9:57","24/06/2018, 3:49",20,26,26,3709,37,waiting for departure
1277,955,6,97,221,343,"19/11/2016, 4:40","19/11/2016, 17:38",13,5,5,4261,37,arrived
1278,804,3,23,680,464,"26/04/2017, 10:36","26/04/2017, 19:14",15,4,4,681,16,delayed
1279,186,7,50,182,336,"01/03/2020, 16:44","02/03/2020, 6:05",10,28,28,1783,50,arrived
1280,1081,3,15,682,372,"30/04/2021, 7:47","01/05/2021, 3:25",20,32,32,1697,32,waiting for departure
1281,398,8,59,677,339,"03/05/2018, 11:45","03/05/2018, 18:34",10,13,13,1655,25,delayed
1282,1757,5,19,477,195,"07/04/2022, 23:21","08/04/2022, 6:11",4,31,31,4552,25,arrived
1283,1332,4,96,905,257,"19/02/2019, 7:45","20/02/2019, 7:36",19,29,29,2356,50,arrived
1284,1693,1,2,768,445,"22/04/2022, 0:03","22/04/2022, 5:38",3,14,14,3030,33,waiting for departure
1285,1550,8,13,766,173,"20/09/2022, 9:02","21/09/2022, 8:49",6,17,17,4441,3,canceled
1286,699,1,70,259,426,"24/10/2021, 17:48","25/10/2021, 1:16",6,7,7,700,20,arrived
1287,1470,4,7,787,347,"12/09/2016, 9:22","12/09/2016, 16:12",7,28,28,4075,52,arrived
1288,62,4,78,997,193,"10/05/2020, 14:24","10/05/2020, 17:42",7,17,17,4993,7,waiting for departure
1289,103,5,21,174,301,"15/03/2015, 1:53","15/03/2015, 8:48",18,21,21,2174,20,canceled
1290,1904,4,99,959,237,"23/04/2015, 0:23","23/04/2015, 22:16",5,6,6,1990,17,canceled
1291,1218,6,96,738,180,"20/06/2018, 17:44","21/06/2018, 13:20",3,20,20,3126,1,delayed
1292,1268,4,69,420,286,"19/01/2021, 11:50","20/01/2021, 9:36",20,7,7,1485,60,canceled
1293,1689,2,24,762,322,"25/07/2015, 21:06","26/07/2015, 17:44",14,28,28,3981,48,arrived
1294,1633,2,96,496,305,"28/03/2018, 14:18","29/03/2018, 4:30",6,29,29,2132,51,waiting for departure
1295,1653,3,17,247,404,"08/05/2020, 16:57","09/05/2020, 3:02",9,29,29,575,43,canceled
1296,1314,6,58,716,143,"17/02/2021, 10:01","18/02/2021, 5:04",8,12,12,801,14,arrived
1297,1307,2,79,438,416,"22/11/2016, 19:06","23/11/2016, 4:52",5,11,11,2599,57,takeoff
1298,690,1,24,415,111,"12/11/2021, 19:25","13/11/2021, 5:41",24,20,20,4865,59,delayed
1299,1597,2,48,811,141,"26/09/2018, 8:04","26/09/2018, 21:54",17,5,5,2069,28,arrived
1300,1413,2,12,906,420,"27/04/2022, 16:11","27/04/2022, 23:52",20,28,28,4780,52,canceled
1301,639,6,69,913,417,"01/02/2021, 0:11","01/02/2021, 16:31",19,31,31,3493,54,takeoff
1302,569,2,93,332,149,"13/02/2015, 12:01","14/02/2015, 1:56",14,5,5,3620,31,takeoff
1303,1432,7,77,828,444,"03/03/2018, 19:24","04/03/2018, 8:38",2,31,31,3325,23,takeoff
1304,433,4,21,359,163,"14/06/2021, 4:57","15/06/2021, 1:04",9,29,29,1840,22,arrived
1305,1505,1,65,283,121,"01/05/2018, 10:40","01/05/2018, 21:48",21,27,27,2055,15,delayed
1306,127,8,69,342,478,"02/10/2018, 23:14","03/10/2018, 6:43",11,7,7,1130,15,canceled
1307,1106,8,39,224,134,"02/02/2022, 7:54","02/02/2022, 19:53",19,19,19,3736,39,delayed
1308,1400,6,12,797,332,"22/11/2017, 13:18","23/11/2017, 13:04",1,18,18,4762,29,waiting for departure
1309,1677,5,25,756,364,"01/03/2022, 20:16","02/03/2022, 18:39",17,10,10,3074,11,canceled
1310,1811,3,100,207,329,"24/08/2016, 9:49","25/08/2016, 9:35",21,2,2,2106,7,waiting for departure
1311,701,2,91,525,359,"23/08/2021, 10:34","23/08/2021, 18:09",11,29,29,2861,15,takeoff
1312,610,4,85,986,223,"18/04/2022, 23:02","19/04/2022, 16:26",9,1,1,3911,30,takeoff
1313,703,3,11,827,403,"07/01/2018, 1:38","07/01/2018, 10:36",3,32,32,3823,21,takeoff
1314,1730,2,16,757,242,"08/12/2016, 20:45","09/12/2016, 12:13",2,16,16,497,30,takeoff
1315,221,2,97,893,229,"24/04/2018, 16:56","25/04/2018, 8:54",8,6,6,1435,40,arrived
1316,699,8,7,242,316,"04/08/2020, 9:11","05/08/2020, 1:03",3,6,6,4254,9,arrived
1317,731,2,32,281,376,"17/01/2021, 7:07","17/01/2021, 19:25",20,33,33,3139,28,arrived
1318,550,4,30,185,441,"04/08/2020, 10:19","05/08/2020, 3:14",12,10,10,3202,60,takeoff
1319,1958,1,4,835,430,"17/02/2017, 17:42","18/02/2017, 8:16",17,27,27,3993,43,arrived
1320,758,1,11,896,269,"10/09/2021, 12:43","11/09/2021, 6:37",20,33,33,2813,8,delayed
1321,974,2,72,858,332,"10/11/2021, 12:51","11/11/2021, 2:53",18,30,30,422,30,canceled
1322,1649,7,35,495,157,"29/01/2021, 2:37","29/01/2021, 11:37",7,10,10,655,41,takeoff
1323,1354,7,45,249,459,"26/02/2017, 8:44","26/02/2017, 18:17",9,5,5,2769,49,canceled
1324,1857,5,14,277,351,"10/08/2021, 4:49","10/08/2021, 18:50",21,4,4,4643,27,canceled
1325,1641,6,20,930,327,"03/11/2017, 15:21","04/11/2017, 10:24",19,8,8,3281,33,waiting for departure
1326,705,7,64,478,339,"11/05/2019, 12:39","12/05/2019, 0:46",17,14,14,1327,58,delayed
1327,1349,4,3,966,235,"04/09/2018, 15:29","05/09/2018, 9:16",15,26,26,1194,21,waiting for departure
1328,1524,8,60,549,208,"17/08/2021, 15:18","17/08/2021, 20:38",16,9,9,3988,34,waiting for departure
1329,868,2,48,210,365,"22/02/2018, 10:34","23/02/2018, 0:39",22,28,28,2244,21,takeoff
1330,1589,6,65,442,154,"24/10/2019, 14:09","25/10/2019, 6:38",20,7,7,2177,43,waiting for departure
1331,539,5,44,178,106,"14/07/2018, 2:46","14/07/2018, 19:44",23,28,28,3643,45,delayed
1332,1177,8,68,329,319,"19/02/2019, 0:23","19/02/2019, 13:52",5,15,15,1050,57,canceled
1333,1981,5,15,854,167,"07/10/2019, 1:28","07/10/2019, 7:16",3,14,14,410,11,takeoff
1334,1346,7,93,320,275,"21/12/2020, 1:04","21/12/2020, 11:27",1,8,8,754,55,canceled
1335,5,1,98,577,244,"18/01/2022, 7:04","18/01/2022, 11:25",20,31,31,2811,15,takeoff
1336,1999,1,71,698,100,"05/03/2018, 19:48","06/03/2018, 3:25",23,12,12,2020,40,arrived
1337,264,7,4,717,172,"28/06/2021, 17:36","28/06/2021, 23:44",18,33,33,4406,3,takeoff
1338,1399,6,36,996,471,"25/12/2020, 6:12","26/12/2020, 5:48",20,13,13,755,4,waiting for departure
1339,668,8,64,227,421,"30/10/2019, 19:17","31/10/2019, 7:30",4,33,33,2740,1,arrived
1340,1795,1,47,371,165,"25/02/2015, 14:20","26/02/2015, 3:28",17,4,4,2733,30,arrived
1341,1607,8,30,198,259,"19/03/2015, 4:38","19/03/2015, 20:22",21,15,15,3172,50,canceled
1342,21,6,87,373,456,"14/02/2020, 0:31","14/02/2020, 21:22",10,14,14,3402,11,arrived
1343,1518,2,34,619,424,"12/05/2017, 19:56","13/05/2017, 2:04",9,14,14,1212,18,delayed
1344,1645,6,73,238,216,"26/02/2021, 5:19","26/02/2021, 22:50",3,10,10,4569,13,canceled
1345,1256,8,22,981,289,"07/04/2016, 22:15","08/04/2016, 8:26",22,16,16,4545,41,arrived
1346,453,4,80,210,432,"20/11/2018, 4:07","21/11/2018, 3:19",3,29,29,2825,39,takeoff
1347,1192,1,21,422,327,"13/10/2019, 0:20","13/10/2019, 17:59",10,15,15,1012,38,canceled
1348,581,6,73,706,286,"28/02/2019, 20:26","01/03/2019, 9:50",24,13,13,1962,9,arrived
1349,1566,2,16,761,340,"26/01/2018, 0:27","26/01/2018, 9:21",19,31,31,4445,13,canceled
1350,1334,2,35,578,356,"18/01/2019, 1:36","18/01/2019, 6:48",4,14,14,1857,14,arrived
1351,1116,6,27,890,243,"05/11/2020, 4:25","06/11/2020, 1:50",23,26,26,2287,24,canceled
1352,613,1,87,895,488,"03/08/2016, 2:58","03/08/2016, 19:10",5,9,9,4831,12,takeoff
1353,665,1,17,868,217,"21/07/2016, 6:53","21/07/2016, 19:22",11,8,8,989,15,takeoff
1354,913,2,24,161,164,"15/08/2017, 11:16","15/08/2017, 21:03",24,17,17,3971,59,takeoff
1355,1503,6,3,715,294,"05/02/2020, 5:23","06/02/2020, 3:55",2,1,1,4073,58,arrived
1356,82,3,91,727,210,"26/07/2022, 10:18","26/07/2022, 18:10",22,5,5,2818,58,delayed
1357,886,8,12,176,438,"12/05/2019, 6:38","13/05/2019, 6:20",24,30,30,3249,14,delayed
1358,125,5,71,692,370,"21/08/2021, 2:06","21/08/2021, 20:19",22,12,12,2720,60,waiting for departure
1359,141,1,95,531,424,"24/08/2016, 15:26","24/08/2016, 20:52",17,17,17,3825,53,takeoff
1360,109,6,61,522,366,"27/06/2015, 0:49","27/06/2015, 6:43",24,21,21,4421,46,arrived
1361,1802,3,60,906,262,"24/07/2021, 17:59","24/07/2021, 22:28",4,27,27,4000,50,waiting for departure
1362,1094,7,2,764,161,"27/03/2020, 15:59","28/03/2020, 1:09",16,8,8,2277,37,arrived
1363,169,6,78,146,238,"20/07/2017, 17:21","20/07/2017, 23:16",14,18,18,865,55,delayed
1364,838,2,94,713,133,"07/12/2016, 21:46","08/12/2016, 3:55",20,20,20,4227,18,delayed
1365,1952,5,93,794,137,"31/12/2017, 8:52","31/12/2017, 23:15",13,15,15,4981,48,arrived
1366,878,2,63,287,296,"16/05/2022, 21:35","17/05/2022, 9:16",17,27,27,1562,57,waiting for departure
1367,1215,5,27,468,382,"17/08/2022, 18:57","18/08/2022, 5:35",14,3,3,4845,28,waiting for departure
1368,116,3,90,316,394,"27/04/2019, 22:51","28/04/2019, 5:18",23,30,30,4337,51,takeoff
1369,1570,8,21,763,256,"20/01/2021, 2:15","20/01/2021, 10:34",20,18,18,3836,3,waiting for departure
1370,1028,6,65,513,344,"01/01/2018, 12:55","02/01/2018, 6:31",2,30,30,946,24,takeoff
1371,1931,3,81,402,431,"10/02/2019, 4:24","11/02/2019, 2:04",9,5,5,1784,21,waiting for departure
1372,844,1,33,833,433,"10/05/2017, 12:34","11/05/2017, 11:58",21,20,20,887,25,takeoff
1373,292,2,44,409,131,"06/08/2021, 8:53","07/08/2021, 5:35",13,21,21,1835,21,takeoff
1374,326,5,73,658,274,"03/07/2021, 2:09","03/07/2021, 7:07",1,29,29,4280,6,takeoff
1375,751,6,38,946,494,"20/08/2016, 9:23","21/08/2016, 2:37",3,14,14,3230,29,delayed
1376,1263,6,7,877,409,"25/09/2018, 7:14","25/09/2018, 15:08",9,29,29,672,14,canceled
1377,1407,8,11,966,180,"10/03/2015, 11:24","10/03/2015, 18:31",8,15,15,3718,15,delayed
1378,378,6,98,466,222,"06/09/2021, 11:21","07/09/2021, 3:15",6,21,21,4364,37,canceled
1379,644,8,69,328,101,"05/01/2020, 13:06","05/01/2020, 22:17",9,13,13,2737,29,delayed
1380,732,8,2,507,378,"15/08/2020, 6:35","15/08/2020, 10:20",1,1,1,4911,43,waiting for departure
1381,1874,7,21,459,297,"27/02/2020, 9:57","28/02/2020, 3:55",10,19,19,4194,35,waiting for departure
1382,924,3,62,907,387,"11/04/2016, 7:20","12/04/2016, 3:22",9,31,31,1931,58,arrived
1383,1133,5,62,252,435,"07/01/2018, 17:08","07/01/2018, 21:34",5,26,26,2104,57,arrived
1384,1776,7,28,906,134,"22/03/2016, 18:07","23/03/2016, 7:01",20,20,20,2014,44,delayed
1385,1187,3,41,533,427,"01/12/2015, 13:39","02/12/2015, 8:09",14,11,11,4980,35,delayed
1386,173,3,77,190,121,"14/03/2018, 21:39","15/03/2018, 3:08",22,18,18,1606,53,arrived
1387,690,8,20,612,187,"08/09/2020, 19:57","09/09/2020, 11:37",14,1,1,3542,31,waiting for departure
1388,1854,7,20,539,385,"30/12/2019, 17:55","31/12/2019, 16:16",15,33,33,2373,53,delayed
1389,1603,4,69,849,351,"25/01/2017, 5:04","26/01/2017, 4:49",10,6,6,1343,2,delayed
1390,137,1,84,603,439,"05/07/2022, 13:56","05/07/2022, 19:40",5,6,6,4701,1,arrived
1391,646,3,41,820,165,"15/02/2016, 4:40","16/02/2016, 1:53",12,6,6,1984,24,waiting for departure
1392,1528,4,85,284,493,"18/12/2015, 5:57","19/12/2015, 4:31",9,32,32,1070,57,delayed
1393,1092,8,2,143,412,"12/12/2019, 21:48","13/12/2019, 1:19",4,2,2,4250,4,arrived
1394,1594,8,87,453,116,"20/11/2017, 13:35","21/11/2017, 3:02",22,10,10,1432,35,waiting for departure
1395,1192,5,51,507,219,"17/10/2022, 15:31","17/10/2022, 21:26",19,8,8,2628,26,canceled
1396,700,3,73,273,166,"12/11/2022, 9:19","12/11/2022, 22:28",20,31,31,4171,47,canceled
1397,977,5,26,833,197,"13/05/2015, 11:54","14/05/2015, 11:50",4,30,30,2043,57,waiting for departure
1398,1770,5,50,556,343,"08/04/2019, 23:26","09/04/2019, 11:54",2,16,16,4652,60,delayed
1399,1192,6,70,826,335,"23/07/2022, 14:42","24/07/2022, 6:06",12,17,17,416,44,arrived
1400,1692,7,37,410,137,"02/12/2021, 14:30","02/12/2021, 22:38",14,8,8,886,44,canceled
1401,1363,1,9,510,472,"17/01/2017, 17:09","18/01/2017, 7:02",19,14,14,4671,1,waiting for departure
